index,y
2023-02-05_6WR,1160.4783253302553
2023-02-05_BRZ,929.139616733327
2023-02-05_BUY,929.139616733327
2023-02-05_C3A,623.9555377215004
2023-02-05_276,2157.8392499023084
2023-02-05_IFB,267.00639652736265
2023-02-05_1PW,1635.4851336760232
2023-02-05_6UW,1160.4783253302553
2023-02-05_RR1,736.4976668181691
2023-02-05_XTG,2304.6599362049246
2023-02-05_JXV,2267.718822395025
2023-02-05_OD3,444.27581788788336
2023-02-05_YTV,388.9531896983559
2023-02-05_Z2T,380.55319734124754
2023-02-05_GOJ,1454.4138328443605
2023-02-05_8X9,2282.350682264005
2023-02-05_R83,1623.469801609554
2023-02-05_XIG,633.1863330780386
2023-02-05_CSD,936.6212144712958
2023-02-05_30R,322.9424525790281
2023-02-05_OOY,413.5506415315553
2023-02-05_JCN,1153.8194005521984
2023-02-05_G10,1072.7997509190086
2023-02-05_MM6,630.6846814562972
2023-02-05_NT4,1383.793180604486
2023-02-05_IOR,771.0020093158784
2023-02-05_J9C,5751.665670662593
2023-02-05_VI4,139.89085861316593
2023-02-05_8WZ,392.967037285629
2023-02-05_FYB,1072.7997509190086
2023-02-05_5GK,55.105175882447746
2023-02-05_QQJ,811.6445425270273
2023-02-05_E9M,807.5472239272184
2023-02-05_F77,762.7660174153021
2023-02-05_JX6,3399.907010089944
2023-02-05_HW6,2723.1374771200753
2023-02-05_30I,322.9424525790281
2023-02-05_CWQ,914.7043783143814
2023-02-05_4IM,91.74535322744335
2023-02-05_59A,55.105175882447746
2023-02-05_BZ0,623.9555377215004
2023-02-05_5S5,632.3084283529467
2023-02-05_MK9,899.8401419413655
2023-02-05_JCW,4786.491288864471
2023-02-05_34L,322.9424525790281
2023-02-05_EBP,807.5472239272184
2023-02-05_V4D,75.12107747051743
2023-02-05_3KU,342.7479854674179
2023-02-05_BNR,1265.3394518596083
2023-02-05_VGQ,139.89085861316593
2023-02-05_B3W,924.8769195186853
2023-02-05_HOX,740.0322827033245
2023-02-05_9WY,765.8558623042535
2023-02-05_N7J,1247.0718821995856
2023-02-05_4YU,3307.6938429027864
2023-02-05_JD3,4786.491288864471
2023-02-05_RF2,3175.857976858625
2023-02-05_FBH,1072.7997509190086
2023-02-05_P4J,1459.6960089899428
2023-02-05_QV8,2461.9816674699287
2023-02-05_SH9,10434.992637051912
2023-02-05_DBV,794.4612814766069
2023-02-05_3NQ,342.7479854674179
2023-02-05_651,1727.8600615586836
2023-02-05_HOC,740.0322827033245
2023-02-05_3W6,1667.4437684016614
2023-02-05_EIZ,807.5472239272184
2023-02-05_87K,799.5095873152123
2023-02-05_289,246.39342382457306
2023-02-05_XRB,654.0257928322634
2023-02-05_BKJ,1265.3394518596083
2023-02-05_T91,1640.9002786931817
2023-02-05_NVE,1383.793180604486
2023-02-05_CJP,6358.505638422665
2023-02-05_5U5,1565.7297789016875
2023-02-05_BPW,5252.498391651866
2023-02-05_GKH,1167.3736468728164
2023-02-05_XOK,654.0257928322634
2023-02-05_72S,989.465758361259
2023-02-05_4PO,8680.022660271568
2023-02-05_5PK,632.3084283529467
2023-02-05_5WG,1565.7297789016875
2023-02-05_J9O,1153.8194005521984
2023-02-05_6DU,1160.4783253302553
2023-02-05_MIH,899.8401419413655
2023-02-05_DSX,3253.663331664721
2023-02-05_F7I,762.7660174153021
2023-02-05_OYD,176.63881841718035
2023-02-05_P3G,1459.6960089899428
2023-02-05_B3D,2435.9891808371735
2023-02-05_B61,6064.033589326031
2023-02-05_8E0,799.5095873152123
2023-02-05_7NG,799.5095873152123
2023-02-05_222,1609.2711639474198
2023-02-05_1TE,145.5892861795517
2023-02-05_CYD,914.7043783143814
2023-02-05_GN3,19178.9820865001
2023-02-05_11W,416.1566427848148
2023-02-05_4SH,2434.2960113395425
2023-02-05_3NS,342.7479854674179
2023-02-05_W80,396.1034791565134
2023-02-05_OTS,176.63881841718035
2023-02-05_25G,753.1787192125512
2023-02-05_XUL,2304.6599362049246
2023-02-05_Z5T,1216.2352010900013
2023-02-05_56P,4673.710722319294
2023-02-05_WIX,3115.0805569594927
2023-02-05_TPX,2085.3199775292055
2023-02-05_F30,762.7660174153021
2023-02-05_OUG,176.63881841718035
2023-02-05_APN,1444.9959981238867
2023-02-05_WRR,218.66978713951605
2023-02-05_K5Q,2279.1439045624893
2023-02-05_D68,914.7043783143814
2023-02-05_2P1,3576.0605662666194
2023-02-05_B65,1206.387642169682
2023-02-05_EFN,807.5472239272184
2023-02-05_ROF,694.0796745646414
2023-02-05_1EJ,1685.7011684847596
2023-02-05_H1M,3388.6182961519266
2023-02-05_B9M,1014.2381422740008
2023-02-05_1I8,271.08810381037284
2023-02-05_JP8,3399.907010089944
2023-02-05_2PZ,4881.159345851662
2023-02-05_KQC,2382.652396121669
2023-02-05_Z4A,380.55319734124754
2023-02-05_CRS,19989.330906932642
2023-02-05_5ZC,1727.8600615586836
2023-02-05_5MR,1701.1096566292129
2023-02-05_18L,4125.805945728399
2023-02-05_VAU,2070.638638956979
2023-02-05_1TQ,145.5892861795517
2023-02-05_745,1461.1616479168247
2023-02-05_FBN,1072.7997509190086
2023-02-05_K71,2183.557177201522
2023-02-05_WGP,516.5194714780322
2023-02-05_Z1H,1268.2916942373088
2023-02-05_KDO,3223.8280568068567
2023-02-05_YDH,104.57808470424867
2023-02-05_5KJ,1701.1096566292129
2023-02-05_EMR,807.5472239272184
2023-02-05_003,1413.6864155127773
2023-02-05_SYW,770.3656808773895
2023-02-05_BRP,5252.498391651866
2023-02-05_YLE,104.57808470424867
2023-02-05_J4R,771.0020093158784
2023-02-05_KN2,1598.2273628044738
2023-02-05_Y5A,3519.4056818654076
2023-02-05_856,799.5095873152123
2023-02-05_FKG,1072.7997509190086
2023-02-05_VA1,196.14177633747224
2023-02-05_1EX,1685.7011684847596
2023-02-05_SAD,374.44178052672703
2023-02-05_182,416.1566427848148
2023-02-05_0Y9,398.6233765282282
2023-02-05_B45,924.8769195186853
2023-02-05_DMX,794.4612814766069
2023-02-05_A8Q,1532.6257622034225
2023-02-05_BHE,477.0629755996228
2023-02-05_45E,408.013785633498
2023-02-05_W7F,1231.249192812565
2023-02-05_XKD,2592.3104211306404
2023-02-05_TVC,2085.3199775292055
2023-02-05_FSR,1072.7997509190086
2023-02-05_ZXY,1831.8098190805806
2023-02-05_3XF,1667.4437684016614
2023-02-05_VEF,2321.2460888335645
2023-02-05_47F,805.4722339888815
2023-02-05_495,805.4722339888815
2023-02-05_HID,1005.5493081241334
2023-02-05_43B,408.013785633498
2023-02-05_EHY,807.5472239272184
2023-02-05_VTD,493.78941282321796
2023-02-05_KA0,-25.817468145748528
2023-02-05_MDL,899.8401419413655
2023-02-05_C4L,4316.783421534565
2023-02-05_WDG,396.1034791565134
2023-02-05_TXU,2085.3199775292055
2023-02-05_R2F,870.9870674355482
2023-02-05_GTH,1454.4138328443605
2023-02-05_8PU,799.5095873152123
2023-02-05_AOH,847.9777889493989
2023-02-05_RM4,455.33742258598494
2023-02-05_PBR,5087.458688553836
2023-02-05_NWM,653.0405423966571
2023-02-05_TGR,1031.1760731964307
2023-02-05_969,1581.4824142748494
2023-02-05_6A9,505.6470035551879
2023-02-05_H5M,1005.5493081241334
2023-02-05_9IN,2257.4709314753036
2023-02-05_Q70,2596.639086051189
2023-02-05_VVQ,1900.8877864709305
2023-02-05_B8A,1014.2381422740008
2023-02-05_V6N,75.12107747051743
2023-02-05_0YY,416.1566427848148
2023-02-05_XN6,654.0257928322634
2023-02-05_PQF,1071.728580247132
2023-02-05_193,4125.805945728399
2023-02-05_LHY,12573.292684788581
2023-02-05_WQO,2050.6230609953354
2023-02-05_WQR,218.66978713951605
2023-02-05_NEB,1247.0718821995856
2023-02-05_0WC,398.6233765282282
2023-02-05_7EJ,1461.1616479168247
2023-02-05_YX9,388.9531896983559
2023-02-05_1VL,2311.7007378427256
2023-02-05_AOW,405.2876759525746
2023-02-05_1EB,463.968090741625
2023-02-05_Q5M,2596.639086051189
2023-02-05_BI7,477.0629755996228
2023-02-05_V5L,75.12107747051743
2023-02-05_0CM,77.40370250229236
2023-02-05_UCE,2422.797060980469
2023-02-05_6VM,1160.4783253302553
2023-02-05_BC6,1014.2381422740008
2023-02-05_KAX,20465.448328489852
2023-02-05_DRI,1097.031358536911
2023-02-05_IAM,800.0126363905772
2023-02-05_1AA,573.0242739012474
2023-02-05_A1R,765.8558623042535
2023-02-05_9P6,603.2432606459607
2023-02-05_W68,1231.249192812565
2023-02-05_I6E,1064.1683812557342
2023-02-05_AGN,1532.6257622034225
2023-02-05_JFA,2118.8739604950392
2023-02-05_9MC,603.2432606459607
2023-02-05_NXN,653.0405423966571
2023-02-05_B34,2194.7324722843873
2023-02-05_0GU,77.40370250229236
2023-02-05_XM1,3412.706570045865
2023-02-05_BUH,929.139616733327
2023-02-05_Y1C,3511.634463219091
2023-02-05_294,2417.666516771822
2023-02-05_ZIK,5350.627321276317
2023-02-05_HZ1,3302.6848812353455
2023-02-05_N6O,498.76846848177235
2023-02-05_K6N,2279.1439045624893
2023-02-05_QTM,2461.9816674699287
2023-02-05_G1F,1167.3736468728164
2023-02-05_SSM,770.3656808773895
2023-02-05_OWM,176.63881841718035
2023-02-05_H2M,483.52147275324825
2023-02-05_SZ5,770.3656808773895
2023-02-05_700,1160.4783253302553
2023-02-05_6HE,1160.4783253302553
2023-02-05_TMT,3809.5928188480857
2023-02-05_VZD,1281.7089546748186
2023-02-05_T2H,979.5669140564438
2023-02-05_19G,573.0242739012474
2023-02-05_12Q,416.1566427848148
2023-02-05_APM,405.2876759525746
2023-02-05_DF2,794.4612814766069
2023-02-05_BZL,623.9555377215004
2023-02-05_EVR,762.7660174153021
2023-02-05_VS0,3247.655036158068
2023-02-05_MBC,899.8401419413655
2023-02-05_EOE,807.5472239272184
2023-02-05_I8D,3948.3176130169854
2023-02-05_X3T,1121.4193255657108
2023-02-05_L6F,697.3509946932943
2023-02-05_TFW,699.4304867256418
2023-02-05_WVV,218.66978713951605
2023-02-05_23N,753.1787192125512
2023-02-05_4WI,3307.6938429027864
2023-02-05_KO0,1598.2273628044738
2023-02-05_0S9,927.3558236598201
2023-02-05_09U,1413.6864155127773
2023-02-05_OM7,413.5506415315553
2023-02-05_I9U,800.0126363905772
2023-02-05_RDK,1623.469801609554
2023-02-05_S3E,374.44178052672703
2023-02-05_SWS,770.3656808773895
2023-02-05_WDP,396.1034791565134
2023-02-05_ZII,5334.398494902019
2023-02-05_W67,2900.055768065134
2023-02-05_Q62,2596.639086051189
2023-02-05_ICH,267.00639652736265
2023-02-05_NZP,3693.7028514136427
2023-02-05_CM6,4194.843585850831
2023-02-05_IJR,771.0020093158784
2023-02-05_AK3,1832.78675372726
2023-02-05_CW1,914.7043783143814
2023-02-05_P8U,1459.6960089899428
2023-02-05_KHT,3223.8280568068567
2023-02-05_033,1413.6864155127773
2023-02-05_6E0,1160.4783253302553
2023-02-05_2EW,3576.0605662666194
2023-02-05_9RF,765.8558623042535
2023-02-05_K75,2183.557177201522
2023-02-05_UAJ,2085.3199775292055
2023-02-05_PCE,4124.7728792511525
2023-02-05_OF0,2460.060426340708
2023-02-05_2UV,6207.50266741335
2023-02-05_PRZ,1071.728580247132
2023-02-05_L15,697.3509946932943
2023-02-05_2YA,6207.50266741335
2023-02-05_214,2311.7007378427256
2023-02-05_4V8,526.8915038173581
2023-02-05_CS1,936.6212144712958
2023-02-05_KY2,2382.652396121669
2023-02-05_5SM,1079.1159287339765
2023-02-05_3T2,1553.3862714474571
2023-02-05_UM6,2422.797060980469
2023-02-05_WMZ,3115.0805569594927
2023-02-05_WO7,2050.6230609953354
2023-02-05_VEO,2321.2460888335645
2023-02-05_TCL,1558.3924262506077
2023-02-05_AZV,2194.7324722843873
2023-02-05_TV1,2085.3199775292055
2023-02-05_BJM,2772.8504010601737
2023-02-05_IJC,12778.095860128893
2023-02-05_GIE,1167.3736468728164
2023-02-05_NSN,5666.903244734565
2023-02-05_3Y4,408.013785633498
2023-02-05_X95,633.1863330780386
2023-02-05_PWO,1170.4920186494935
2023-02-05_52H,1359.9777246734864
2023-02-05_0ZP,416.1566427848148
2023-02-05_9IV,603.2432606459607
2023-02-05_P7I,1459.6960089899428
2023-02-05_E6L,3253.663331664721
2023-02-05_CET,6358.505638422665
2023-02-05_O5P,19473.431240181184
2023-02-05_X6B,1121.4193255657108
2023-02-05_M36,12573.292684788581
2023-02-05_6TL,1160.4783253302553
2023-02-05_OQD,413.5506415315553
2023-02-05_UC4,2085.3199775292055
2023-02-05_GMD,19178.9820865001
2023-02-05_PUW,1170.4920186494935
2023-02-05_KEC,3223.8280568068567
2023-02-05_ZSR,5350.627321276317
2023-02-05_4AH,1413.8396304927776
2023-02-05_8XN,2282.350682264005
2023-02-05_ESA,4257.253568748522
2023-02-05_HXV,2723.1374771200753
2023-02-05_I8O,3948.3176130169854
2023-02-05_H2L,3388.6182961519266
2023-02-05_XL2,2592.3104211306404
2023-02-05_K4X,2554.1358611855057
2023-02-05_REW,3175.857976858625
2023-02-05_26J,2157.8392499023084
2023-02-05_I7J,1064.1683812557342
2023-02-05_TO8,2085.3199775292055
2023-02-05_ANI,1832.78675372726
2023-02-05_GUQ,2237.607735497857
2023-02-05_W06,1281.7089546748186
2023-02-05_TGW,1031.1760731964307
2023-02-05_BE1,2799.8216297181248
2023-02-05_VMM,3247.655036158068
2023-02-05_VBL,2070.638638956979
2023-02-05_Z76,1216.2352010900013
2023-02-05_QL3,811.6445425270273
2023-02-05_0TR,927.3558236598201
2023-02-05_N6I,6937.052191224214
2023-02-05_NEG,1247.0718821995856
2023-02-05_48S,805.4722339888815
2023-02-05_0JU,3550.2213806652844
2023-02-05_2T1,4080.3620992915403
2023-02-05_VTE,4860.682334809497
2023-02-05_C5E,4316.783421534565
2023-02-05_94K,1757.933726647538
2023-02-05_OE1,2460.060426340708
2023-02-05_V2R,2585.5788811854018
2023-02-05_K2M,2267.718822395025
2023-02-05_T5V,1640.9002786931817
2023-02-05_ARC,1444.9959981238867
2023-02-05_X3Q,4027.9756381049733
2023-02-05_HN1,740.0322827033245
2023-02-05_4EG,6276.682217482223
2023-02-05_WNT,1072.9378492403819
2023-02-05_I10,3302.6848812353455
2023-02-05_T16,2590.8628584835715
2023-02-05_PD6,4124.7728792511525
2023-02-05_FTX,1072.7997509190086
2023-02-05_MBB,1928.4191701414188
2023-02-05_MX8,6937.052191224214
2023-02-05_MPO,1261.1063424027423
2023-02-05_4RW,2434.2960113395425
2023-02-05_X2X,4027.9756381049733
2023-02-05_RVB,736.4976668181691
2023-02-05_488,805.4722339888815
2023-02-05_DS2,1097.031358536911
2023-02-05_92P,1757.933726647538
2023-02-05_YJK,104.57808470424867
2023-02-05_BL1,1265.3394518596083
2023-02-05_PEA,1710.2652596458154
2023-02-05_T29,979.5669140564438
2023-02-05_56W,4673.710722319294
2023-02-05_2AC,2417.666516771822
2023-02-05_J52,5751.665670662593
2023-02-05_KBV,20465.448328489852
2023-02-05_BJ5,2772.8504010601737
2023-02-05_034,1413.6864155127773
2023-02-05_4MO,91.74535322744335
2023-02-05_VTP,4860.682334809497
2023-02-05_RPX,694.0796745646414
2023-02-05_YAQ,3519.4056818654076
2023-02-05_B5A,6064.033589326031
2023-02-05_CQT,19989.330906932642
2023-02-05_GW7,2565.459995988781
2023-02-05_2SG,4080.3620992915403
2023-02-05_959,1581.4824142748494
2023-02-05_XXI,3511.634463219091
2023-02-05_6FB,1160.4783253302553
2023-02-05_9LN,603.2432606459607
2023-02-05_4CZ,6276.682217482223
2023-02-05_V2P,2585.5788811854018
2023-02-05_N9K,1247.0718821995856
2023-02-05_P6E,1459.6960089899428
2023-02-05_BDC,2799.8216297181248
2023-02-05_W14,2900.055768065134
2023-03-05_1J7,1677.9974273926398
2023-03-05_O2O,372.6044018043111
2023-03-05_NZV,372.6044018043111
2023-03-05_8QR,435.47933100224674
2023-03-05_L58,772.4812500539049
2023-03-05_UMC,669.3357399706387
2023-03-05_FK3,1087.1819048298637
2023-03-05_I1K,497.21249362307503
2023-03-05_KY6,1418.5905170012998
2023-03-05_V8D,131.27457812355064
2023-03-05_EK4,805.4735731191724
2023-03-05_357,385.26027918403605
2023-03-05_O7B,19529.58474083422
2023-03-05_RYX,430.59528117976
2023-03-05_TEP,755.5839873786753
2023-03-05_CUF,928.0219584999797
2023-03-05_4UY,569.4037975339755
2023-03-05_I9K,427.4857986385538
2023-03-05_FA8,777.1481713261568
2023-03-05_EPD,805.4735731191724
2023-03-05_VML,196.0443592661987
2023-03-05_GV0,2622.077574084963
2023-03-05_MNO,1338.3523186703317
2023-03-05_5KB,97.61746959906591
2023-03-05_6WR,1202.9906190468732
2023-03-05_BRZ,941.3516634452101
2023-03-05_BUY,941.3516634452101
2023-03-05_C3A,549.6464392428469
2023-03-05_276,2200.3515436189246
2023-03-05_IFB,323.6239746235458
2023-03-05_1PW,1677.9974273926398
2023-03-05_6UW,1202.9906190468732
2023-03-05_RR1,792.6511674712021
2023-03-05_XTG,2374.561387294529
2023-03-05_JXV,2324.3364004912073
2023-03-05_OD3,500.4293185409171
2023-03-05_YTV,458.85464078796247
2023-03-05_Z2T,450.45464843085404
2023-03-05_GOJ,1511.0314109405433
2023-03-05_8X9,2324.8629759806236
2023-03-05_R83,1679.6233022625875
2023-03-05_XIG,689.3398337310716
2023-03-05_CSD,949.9387946568942
2023-03-05_30R,365.45474629564626
2023-03-05_OOY,469.7041421845882
2023-03-05_JCN,1210.4369786483812
2023-03-05_G10,1087.1819048298637
2023-03-05_MM6,740.5868184948714
2023-03-05_NT4,1439.946681257519
2023-03-05_IOR,827.619587412061
2023-03-05_J9C,5808.283248758774
2023-03-05_VI4,196.0443592661987
2023-03-05_8WZ,435.47933100224674
2023-03-05_FYB,1087.1819048298637
2023-03-05_5GK,97.61746959906591
2023-03-05_QQJ,867.7980431800609
2023-03-05_E9M,805.4735731191724
2023-03-05_F77,777.1481713261568
2023-03-05_JX6,3456.524588186126
2023-03-05_HW6,2779.7550552162575
2023-03-05_30I,365.45474629564626
2023-03-05_CWQ,928.0219584999797
2023-03-05_4IM,134.25764694406203
2023-03-05_59A,97.61746959906591
2023-03-05_BZ0,549.6464392428469
2023-03-05_5S5,674.8207220695647
2023-03-05_MK9,1009.742278979941
2023-03-05_JCW,4843.108866960654
2023-03-05_34L,365.45474629564626
2023-03-05_EBP,805.4735731191724
2023-03-05_V4D,131.27457812355064
2023-03-05_3KU,385.26027918403605
2023-03-05_BNR,1277.5514985714908
2023-03-05_VGQ,196.0443592661987
2023-03-05_B3W,954.4290108403019
2023-03-05_HOX,796.6498607995069
2023-03-05_9WY,808.3681560208714
2023-03-05_N7J,1303.2253828526184
2023-03-05_4YU,3350.2061366194034
2023-03-05_JD3,4843.108866960654
2023-03-05_RF2,3232.011477511658
2023-03-05_FBH,1087.1819048298637
2023-03-05_P4J,1515.8495096429763
2023-03-05_QV8,2518.135168122962
2023-03-05_SH9,10491.146137704947
2023-03-05_DBV,807.7788616622053
2023-03-05_3NQ,385.26027918403605
2023-03-05_651,1770.3723552753015
2023-03-05_HOC,796.6498607995069
2023-03-05_3W6,1709.9560621182795
2023-03-05_EIZ,805.4735731191724
2023-03-05_87K,842.02188103183
2023-03-05_289,288.9057175411899
2023-03-05_XRB,723.9272439218695
2023-03-05_BKJ,1277.5514985714908
2023-03-05_T91,1697.0537793462152
2023-03-05_NVE,1439.946681257519
2023-03-05_CJP,6491.670442736032
2023-03-05_5U5,1608.2420726183054
2023-03-05_BPW,5264.71043836375
2023-03-05_GKH,1206.1191440779921
2023-03-05_XOK,723.9272439218695
2023-03-05_72S,1031.9780520778768
2023-03-05_4PO,8722.53495398819
2023-03-05_5PK,674.8207220695647
2023-03-05_5WG,1608.2420726183054
2023-03-05_J9O,1210.4369786483812
2023-03-05_6DU,1202.9906190468732
2023-03-05_MIH,1009.742278979941
2023-03-05_DSX,3482.8746326156743
2023-03-05_F7I,777.1481713261568
2023-03-05_OYD,232.79231907021338
2023-03-05_P3G,1515.8495096429763
2023-03-05_B3D,2465.54127215879
2023-03-05_B61,5767.759976732191
2023-03-05_7NG,842.02188103183
2023-03-05_222,1651.7834576640364
2023-03-05_1TE,188.10157989616854
2023-03-05_CYD,928.0219584999797
2023-03-05_GN3,19403.001446759186
2023-03-05_11W,458.668936501432
2023-03-05_4SH,2476.8083050561595
2023-03-05_3NS,385.26027918403605
2023-03-05_W80,452.25697980954715
2023-03-05_OTS,232.79231907021338
2023-03-05_25G,795.691012929168
2023-03-05_XUL,2374.561387294529
2023-03-05_Z5T,1286.136652179607
2023-03-05_56P,4716.2230160359095
2023-03-05_WIX,3171.2340576125252
2023-03-05_TPX,2141.4734781822385
2023-03-05_F30,777.1481713261568
2023-03-05_OUG,232.79231907021338
2023-03-05_APN,1487.5082918405046
2023-03-05_WRR,274.82328779254954
2023-03-05_K5Q,2335.7614826586714
2023-03-05_D68,928.0219584999797
2023-03-05_2P1,3618.5728599832364
2023-03-05_B65,1235.9397334912983
2023-03-05_EFN,805.4735731191724
2023-03-05_1EJ,1728.213462201376
2023-03-05_H1M,3445.2358742481088
2023-03-05_B9M,1043.7902335956169
2023-03-05_1I8,313.6003975269899
2023-03-05_JP8,3456.524588186126
2023-03-05_2PZ,4923.67163956828
2023-03-05_KQC,2457.7826514822787
2023-03-05_Z4A,450.45464843085404
2023-03-05_CRS,20497.15155639534
2023-03-05_5ZC,1770.3723552753015
2023-03-05_5MR,1743.6219503458308
2023-03-05_18L,4168.318239445016
2023-03-05_VAU,2126.7921396100114
2023-03-05_1TQ,188.10157989616854
2023-03-05_745,1503.6739416334426
2023-03-05_FBN,1087.1819048298637
2023-03-05_K71,2240.174755297704
2023-03-05_WGP,572.6729721310659
2023-03-05_Z1H,1338.193145326915
2023-03-05_KDO,3298.9583121674664
2023-03-05_YDH,174.47953579385478
2023-03-05_5KJ,1743.6219503458308
2023-03-05_EMR,805.4735731191724
2023-03-05_003,1456.1987092293944
2023-03-05_SYW,826.5191815304228
2023-03-05_BRP,5264.71043836375
2023-03-05_YLE,174.47953579385478
2023-03-05_J4R,827.619587412061
2023-03-05_KN2,1673.357618165084
2023-03-05_Y5A,3535.440115414744
2023-03-05_856,842.02188103183
2023-03-05_FKG,1087.1819048298637
2023-03-05_VA1,252.29527699050564
2023-03-05_1EX,1728.213462201376
2023-03-05_SAD,430.59528117976
2023-03-05_182,458.668936501432
2023-03-05_0Y9,441.1356702448454
2023-03-05_B45,954.4290108403019
2023-03-05_DMX,807.7788616622053
2023-03-05_A8Q,1575.13805592004
2023-03-05_BHE,435.27611402733527
2023-03-05_45E,450.52607935011645
2023-03-05_W7F,1287.402693465598
2023-03-05_XKD,2648.463921783673
2023-03-05_TVC,2141.4734781822385
2023-03-05_FSR,1087.1819048298637
2023-03-05_ZXY,1901.7112701701872
2023-03-05_3XF,1709.9560621182795
2023-03-05_VEF,2394.809261663365
2023-03-05_47F,847.9845277054998
2023-03-05_495,847.9845277054998
2023-03-05_HID,1062.1668862203162
2023-03-05_43B,450.52607935011645
2023-03-05_EHY,805.4735731191724
2023-03-05_VTD,549.9429134762507
2023-03-05_KA0,30.80010995043429
2023-03-05_MDL,1009.742278979941
2023-03-05_C4L,4361.483001862027
2023-03-05_WDG,452.25697980954715
2023-03-05_TXU,2141.4734781822385
2023-03-05_R2F,927.1405680885825
2023-03-05_GTH,1511.0314109405433
2023-03-05_8PU,842.02188103183
2023-03-05_AOH,890.4900826660164
2023-03-05_RM4,511.4909232390175
2023-03-05_PBR,5143.6121892068695
2023-03-05_NWM,709.1940430496902
2023-03-05_TGR,1087.3295738494642
2023-03-05_969,1623.9947079914673
2023-03-05_6A9,548.1592972718062
2023-03-05_H5M,1062.1668862203162
2023-03-05_9IN,2299.9832251919224
2023-03-05_Q70,2652.7925867042227
2023-03-05_VVQ,1957.0412871239635
2023-03-05_V6N,131.27457812355064
2023-03-05_0YY,458.668936501432
2023-03-05_XN6,723.9272439218695
2023-03-05_PQF,1127.8820809001654
2023-03-05_193,4168.318239445016
2023-03-05_LHY,12274.363379888007
2023-03-05_WQO,2106.7765616483684
2023-03-05_WQR,274.82328779254954
2023-03-05_NEB,1303.2253828526184
2023-03-05_7EJ,1503.6739416334426
2023-03-05_YX9,458.85464078796247
2023-03-05_1VL,2354.213031559343
2023-03-05_AOW,447.7999696691929
2023-03-05_1EB,506.4803844582416
2023-03-05_Q5M,2652.7925867042227
2023-03-05_BI7,435.27611402733527
2023-03-05_V5L,131.27457812355064
2023-03-05_0CM,119.91599621890913
2023-03-05_UCE,2478.950561633501
2023-03-05_6VM,1202.9906190468732
2023-03-05_BC6,1043.7902335956169
2023-03-05_KAX,20003.33397207183
2023-03-05_DRI,1147.7785803247227
2023-03-05_IAM,856.6302144867603
2023-03-05_1AA,615.5365676178642
2023-03-05_A1R,808.3681560208714
2023-03-05_9P6,645.7555543625789
2023-03-05_W68,1287.402693465598
2023-03-05_I6E,1120.7859593519167
2023-03-05_AGN,1575.13805592004
2023-03-05_JFA,2175.4915385912213
2023-03-05_9MC,645.7555543625789
2023-03-05_NXN,709.1940430496902
2023-03-05_B34,2224.2845636060033
2023-03-05_0GU,119.91599621890913
2023-03-05_XM1,3482.6080211354706
2023-03-05_BUH,941.3516634452101
2023-03-05_Y1C,3581.535914308696
2023-03-05_294,2460.178810488438
2023-03-05_ZIK,5422.185475741391
2023-03-05_HZ1,3359.3024593315276
2023-03-05_N6O,554.9219691348052
2023-03-05_K6N,2335.7614826586714
2023-03-05_QTM,2518.135168122962
2023-03-05_G1F,1206.1191440779921
2023-03-05_SSM,826.5191815304228
2023-03-05_OWM,232.79231907021338
2023-03-05_H2M,540.1390508494305
2023-03-05_SZ5,826.5191815304228
2023-03-05_700,1202.9906190468732
2023-03-05_6HE,1202.9906190468732
2023-03-05_TMT,3671.1646152419303
2023-03-05_VZD,1337.8624553278516
2023-03-05_T2H,1035.7204147094774
2023-03-05_19G,615.5365676178642
2023-03-05_12Q,458.668936501432
2023-03-05_APM,447.7999696691929
2023-03-05_DF2,807.7788616622053
2023-03-05_BZL,549.6464392428469
2023-03-05_EVR,777.1481713261568
2023-03-05_VS0,3303.8085368111
2023-03-05_MBC,1009.742278979941
2023-03-05_EOE,805.4735731191724
2023-03-05_I8D,4004.9351911131675
2023-03-05_L6F,772.4812500539049
2023-03-05_TFW,755.5839873786753
2023-03-05_WVV,274.82328779254954
2023-03-05_23N,795.691012929168
2023-03-05_4WI,3350.2061366194034
2023-03-05_KO0,1673.357618165084
2023-03-05_0S9,969.8681173764378
2023-03-05_09U,1456.1987092293944
2023-03-05_OM7,469.7041421845882
2023-03-05_I9U,856.6302144867603
2023-03-05_RDK,1679.6233022625875
2023-03-05_S3E,430.59528117976
2023-03-05_SWS,826.5191815304228
2023-03-05_WDP,452.25697980954715
2023-03-05_ZII,5405.956649367093
2023-03-05_W67,2956.209268718167
2023-03-05_Q62,2652.7925867042227
2023-03-05_ICH,323.6239746235458
2023-03-05_NZP,3749.8563520666753
2023-03-05_CM6,3981.312038502937
2023-03-05_IJR,827.619587412061
2023-03-05_AK3,1875.2990474438775
2023-03-05_CW1,928.0219584999797
2023-03-05_P8U,1515.8495096429763
2023-03-05_KHT,3298.9583121674664
2023-03-05_033,1456.1987092293944
2023-03-05_6E0,1202.9906190468732
2023-03-05_2EW,3618.5728599832364
2023-03-05_K75,2240.174755297704
2023-03-05_UAJ,2141.4734781822385
2023-03-05_PCE,4180.926379904185
2023-03-05_OF0,2516.2139269937406
2023-03-05_2UV,6250.014961129971
2023-03-05_PRZ,1127.8820809001654
2023-03-05_L15,772.4812500539049
2023-03-05_2YA,6250.014961129971
2023-03-05_214,2354.213031559343
2023-03-05_4V8,569.4037975339755
